I NEAREST FINAL TOUR
66 30140 30108 66 4 61 25 99 55 68 74 29 79 19 37 85 48 67 9 20 89 0 94 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 45 24 8 31 58 75 98 7 28 96 90 27 2 10 92 84 72 52 69 38 39 50 47 30 62 66 
67 28515 28427 67 9 62 30 47 50 20 89 94 0 70 11 97 75 58 31 28 7 98 96 90 27 2 10 92 84 72 52 69 38 39 66 4 61 68 25 99 55 46 80 78 64 71 36 87 22 21 54 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 13 63 81 32 14 5 82 3 65 73 59 86 88 42 53 51 57 83 6 33 56 93 34 60 26 8 24 45 37 19 79 74 29 48 85 67 
68 27834 27689 68 25 99 55 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 74 29 79 19 37 85 48 67 9 20 89 0 94 45 24 8 50 47 30 62 68 
69 30373 30094 69 38 39 66 4 61 25 99 55 68 74 29 79 19 37 85 48 67 9 20 89 0 94 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 45 24 8 31 58 75 98 7 28 96 90 27 2 10 92 84 72 50 47 30 62 52 69 
70 28273 28273 70 11 97 94 0 89 20 85 48 29 74 79 19 37 45 24 8 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 9 67 62 30 47 50 70 
71 27588 27457 71 36 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 79 19 37 85 48 29 74 67 9 20 89 0 94 45 24 8 50 47 30 62 71 
72 29047 29047 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 9 67 85 48 29 74 79 19 37 45 24 8 89 0 94 20 62 30 47 50 72 
73 27396 27396 73 59 86 88 42 51 53 57 83 6 56 93 60 34 26 70 11 97 94 0 89 20 85 48 29 74 79 19 37 45 24 8 33 71 36 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 9 67 87 21 22 54 49 76 23 17 44 35 16 40 91 18 95 43 77 12 1 41 13 63 81 32 14 5 3 82 65 15 62 30 47 50 73 
74 27744 27604 74 29 79 19 37 85 48 67 9 20 89 0 94 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 45 24 8 50 47 30 62 74 
75 27886 27657 75 98 7 28 31 50 47 30 62 8 24 45 46 80 78 64 71 36 87 22 21 54 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 13 63 81 32 14 5 82 3 65 73 59 86 88 42 53 51 57 83 6 33 56 93 34 60 26 70 11 97 94 0 89 20 9 67 48 85 37 19 79 29 74 68 55 99 25 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 58 75 
76 27336 27036 76 23 17 44 35 16 40 91 18 95 43 77 12 1 41 13 63 81 32 14 5 3 82 86 59 73 65 93 56 33 6 83 57 51 53 42 88 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 8 24 45 89 0 94 20 85 48 29 74 79 19 37 67 9 50 47 30 62 15 76 
77 27061 27061 77 12 1 41 13 63 81 32 14 5 3 82 86 59 73 65 93 56 33 6 83 57 51 53 42 88 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 8 24 45 89 0 94 20 85 48 29 74 79 19 37 67 9 76 23 17 44 35 16 40 91 18 95 43 15 62 30 47 50 77 
78 28656 28522 78 80 46 64 36 71 19 79 37 85 48 29 74 68 25 99 55 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 24 8 45 89 0 94 20 9 67 50 47 30 62 78 
79 28685 28636 79 19 37 85 48 29 74 68 25 99 55 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 45 24 8 89 0 94 20 9 67 50 47 30 62 79 
80 28847 28691 80 78 64 46 36 71 19 79 37 85 48 29 74 68 25 99 55 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 24 8 45 89 0 94 20 9 67 50 47 30 62 80 
81 27341 27064 81 63 13 67 9 75 58 31 28 7 98 96 90 27 2 10 92 84 72 52 69 38 39 66 4 61 68 25 99 55 46 80 78 64 36 71 33 8 24 45 37 19 79 74 29 48 85 20 89 0 94 97 11 70 26 34 60 93 56 6 83 57 51 53 87 22 21 54 50 62 30 47 32 14 5 82 3 65 73 59 86 88 42 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 81 
82 25891 25891 82 3 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 42 88 86 59 73 65 93 56 33 6 83 57 51 53 71 36 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 8 24 45 89 0 94 20 85 48 29 74 79 19 37 67 9 87 21 22 54 62 30 47 50 82 
83 27538 27513 83 6 50 47 30 62 9 67 37 19 79 74 29 48 85 20 94 0 89 45 24 8 33 56 93 34 60 26 70 11 97 75 58 31 28 7 98 96 90 27 2 10 92 84 72 52 69 38 39 66 4 61 68 25 99 55 46 80 78 64 71 36 87 22 21 54 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 13 63 81 32 14 5 82 3 65 73 59 86 88 42 53 51 57 83 
84 30092 30049 84 72 52 69 38 39 66 4 61 25 99 55 68 74 29 79 19 37 85 48 67 9 20 89 0 94 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 45 24 8 31 58 75 98 7 28 96 90 27 2 10 92 50 47 30 62 84 
85 28525 27940 85 48 29 74 79 19 62 30 47 50 37 45 24 8 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 0 94 89 20 9 67 85 
86 26501 26501 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 42 88 51 53 57 83 6 56 93 60 34 26 70 11 97 94 0 89 20 85 48 29 74 79 19 37 45 24 8 33 71 36 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 9 67 87 21 22 54 62 30 47 50 86 
87 25999 25999 87 21 22 54 49 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 62 30 47 50 51 53 57 83 6 56 93 60 34 26 70 11 97 94 0 89 20 85 48 29 74 79 19 37 45 24 8 33 71 36 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 9 67 87 
88 26638 26638 88 42 51 53 57 83 6 56 93 60 34 26 70 11 97 94 0 89 20 85 48 29 74 79 19 37 45 24 8 33 71 36 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 9 67 73 59 86 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 62 30 47 50 88 
89 29183 29183 89 0 94 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 20 85 48 29 74 79 19 37 45 24 8 67 9 62 30 47 50 89 
90 29575 29561 90 27 50 47 30 62 9 67 24 8 45 37 19 79 74 29 48 85 20 89 0 94 2 10 92 84 72 52 69 38 39 66 4 61 68 25 99 55 46 80 78 64 71 36 87 22 21 54 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 13 63 81 32 14 5 82 3 65 73 59 86 88 42 53 51 57 83 6 33 56 93 34 60 26 70 11 97 75 58 31 28 7 98 96 90 
91 26886 26886 91 18 95 35 44 16 40 77 12 1 41 13 63 81 32 14 5 3 82 86 59 73 65 93 56 33 6 83 57 51 53 42 88 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 8 24 45 89 0 94 20 85 48 29 74 79 19 37 67 9 76 23 17 15 62 30 47 50 43 91 
92 29077 29077 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 9 67 85 48 29 74 79 19 37 45 24 8 89 0 94 20 62 30 47 50 92 
93 27817 27817 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 8 24 45 89 0 94 20 85 48 29 74 79 19 37 67 9 62 30 47 50 93 
94 28936 28858 94 0 89 20 85 48 29 74 79 19 37 45 24 8 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 50 47 30 62 67 9 70 11 97 94 
95 27116 27116 95 91 18 35 44 16 40 77 12 1 41 13 63 81 32 14 5 3 82 86 59 73 65 93 56 33 6 83 57 51 53 42 88 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 97 11 70 26 60 34 8 24 45 89 0 94 20 85 48 29 74 79 19 37 67 9 76 23 17 15 62 30 47 50 43 95 
96 28042 28042 96 98 7 28 31 58 75 90 27 2 10 92 84 72 52 69 38 39 66 4 61 25 99 55 68 74 29 79 19 37 85 48 67 9 20 89 0 94 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 45 24 8 62 30 47 50 96 
97 28824 28824 97 11 70 26 60 34 93 56 33 6 83 57 51 53 42 88 86 59 73 65 3 82 5 14 32 81 63 13 41 1 12 77 16 44 35 95 91 18 43 40 17 23 76 15 49 54 21 22 87 36 71 64 78 80 46 55 99 25 68 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 7 28 31 58 75 94 0 89 20 85 48 29 74 79 19 37 45 24 8 67 9 62 30 47 50 97 
98 27828 27731 98 7 28 31 58 75 50 47 30 62 8 24 45 46 80 78 64 71 36 87 22 21 54 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 13 63 81 32 14 5 82 3 65 73 59 86 88 42 53 51 57 83 6 33 56 93 34 60 26 70 11 97 94 0 89 20 9 67 48 85 37 19 79 29 74 68 55 99 25 61 4 66 39 38 69 52 72 84 92 10 2 27 90 96 98 
99 27875 27607 99 55 62 30 47 50 8 24 45 94 0 89 20 9 67 48 85 37 19 79 29 74 46 80 78 64 71 36 87 22 21 54 49 15 76 23 17 40 43 18 91 95 35 44 16 77 12 1 41 13 63 81 32 14 5 82 3 65 73 59 86 88 42 53 51 57 83 6 33 56 93 34 60 26 70 11 97 75 58 31 28 7 98 96 90 27 2 10 92 84 72 52 69 38 39 66 4 61 68 25 99 
